Date,"Linux","Debian","Ubuntu","Red Hat Enterprise Linux","Windows XP","Windows 7","Windows 8","Windows 8.1","Windows Vista","Windows 10"
2021-06-11,3540,956,1663,836,1725,2159,1035,836,1094,4778
2021-06-12,3051,899,1279,341,1758,2283,1119,970,1131,5337
2021-06-13,3069,922,1340,385,1652,2143,1060,865,1109,4664
2021-06-14,3628,1024,1722,954,2496,2608,1328,1207,1273,6121
2021-06-15,3828,1092,1696,1083,4156,3381,2021,1748,1874,9748
2021-06-16,3996,1194,1956,1053,3781,4501,2809,2543,2503,14666
2021-06-17,3721,1111,1903,1041,3433,3705,2269,2029,1984,10467
2021-06-18,3513,1012,1689,846,2850,3266,1873,1695,1796,8563
2021-06-19,3040,955,1447,450,2319,2682,1525,1444,1545,6765
2021-06-20,3205,962,1464,418,2067,2477,1474,1246,1406,5699
2021-06-21,3781,1171,1665,1125,2275,2759,1463,1274,1564,5867
2021-06-22,3965,1228,1756,1328,2436,2749,1482,1303,1569,6173
2021-06-23,3508,1163,1739,1108,2413,2789,1417,1322,1598,5963
2021-06-24,3824,1155,1817,1140,4045,5017,3726,3191,3371,15586
2021-06-25,3897,1004,1897,928,4421,5696,4327,3595,3900,15347
2021-06-26,3240,927,1624,460,3009,3771,2643,2165,2490,8607
2021-06-27,3317,959,1610,459,2629,3186,2112,1733,2086,6531
2021-06-28,3992,1130,1849,1086,2872,3313,2090,1666,2209,7091
2021-06-29,3911,1107,2076,1055,3355,3463,2196,1727,2121,6945
2021-06-30,5386,1193,2020,1071,3410,3260,1923,1610,2096,6181
2021-07-01,17969,1238,2414,987,3307,4507,2088,1651,2226,7189
2021-07-02,15404,1156,2280,933,3048,4049,1956,1573,2013,6631
2021-07-03,14040,1013,1799,469,2796,3600,1635,1272,1743,5734
2021-07-04,14803,1048,1929,535,2420,3392,1537,1251,1568,5142
2021-07-05,17199,1262,2303,819,2537,3699,1609,1270,1694,6414
2021-07-06,16581,1453,2570,1013,2779,3912,1738,1429,1821,5915
2021-07-07,16251,1243,2468,1086,2694,3850,1698,1301,1676,6178
2021-07-08,16237,1165,2271,1006,2645,3759,1646,1309,1630,5707
2021-07-09,15639,1109,2283,862,2643,3605,1515,1153,1672,5302
2021-07-10,14159,998,2091,497,2225,3068,1242,945,1307,4504
2021-07-11,13791,1022,2058,458,2386,3185,1350,1055,1518,4548
2021-07-12,16087,1224,2494,1079,2704,3593,1750,1239,1657,5223
2021-07-13,17615,1191,2326,1067,2528,3846,2172,1249,1445,5387
2021-07-14,17784,1162,2350,1029,2642,3860,2136,1228,1598,5388
2021-07-15,17815,1261,2326,1059,2498,3717,2202,1204,1522,5460
2021-07-16,17646,1301,2261,918,2453,3384,1999,1089,1470,5380
2021-07-17,15996,1175,2102,493,2165,3247,1966,1114,1280,4753
2021-07-18,16121,1180,2103,388,2242,3125,1834,968,1302,4653
2021-07-19,17409,1313,2326,931,2520,3546,2039,1134,1467,5035
2021-07-20,16076,1247,2406,975,2542,3357,1585,1145,1400,4855
2021-07-21,16293,1273,2246,1019,2354,3147,1410,999,1363,4739
2021-07-22,18148,1375,2240,1124,2328,3360,1485,1119,1388,4842
2021-07-23,16314,1337,2206,856,2176,3222,1433,1059,1324,4445
2021-07-24,14826,1102,2044,425,1857,3035,1238,931,1188,3910
2021-07-25,13909,1106,2020,446,1949,2783,1163,881,1018,3859
2021-07-26,16424,1222,2320,956,2195,3355,1508,1123,1310,4796
2021-07-27,16395,1368,2408,931,2124,3511,1423,1078,1290,4554
2021-07-28,15667,1237,2266,992,2352,3570,1504,996,1359,4838
2021-07-29,16112,1084,2232,931,2231,3278,1291,982,1312,4493
2021-07-30,15791,1172,2070,830,2138,3203,1286,1005,1253,4576
2021-07-31,14125,1039,1826,373,1884,2944,1210,872,1053,4074
2021-08-01,14221,1086,1890,388,1900,2791,1200,888,1039,4491
2021-08-02,16839,1297,2236,934,2160,3331,1298,890,1367,5873
2021-08-03,17062,1410,2290,1024,2273,3510,1352,1022,1199,5639
2021-08-04,16909,1245,2110,945,2177,3326,1371,1015,1365,5617
2021-08-05,17257,1115,2237,985,2370,3365,1484,976,1452,5308
2021-08-06,16485,1126,1941,837,2366,3320,1388,971,1260,5168
2021-08-07,15621,983,1609,333,2120,3136,1340,920,1118,4471
2021-08-08,15536,1081,1732,423,1996,2928,1233,896,1121,4368
2021-08-09,17200,1161,2199,919,2222,3485,1413,934,1247,4654
2021-08-10,16876,1327,2124,983,2199,3525,1470,1011,1335,4917
2021-08-11,16135,1348,2144,1004,2001,3312,1448,983,1135,4865
2021-08-12,15569,1258,2126,951,2207,3433,1397,1047,1198,4379
2021-08-13,12871,1267,2152,876,2037,3166,1343,1088,1200,4364
2021-08-14,12104,1742,1711,404,1833,3025,1247,938,1012,4001
2021-08-15,11763,1989,1783,430,1765,2874,1207,846,1086,3667
2021-08-16,14215,2151,2167,896,2030,3359,1314,969,1116,4338
2021-08-17,14248,1693,2294,967,2146,3419,1419,1098,1203,4542
2021-08-18,14751,1566,2281,1044,2154,3637,1427,1034,1301,4679
2021-08-19,13872,1493,2176,931,2407,3563,1618,1130,1272,4652
2021-08-20,13309,1331,1817,1090,2236,3150,1317,990,1163,4262
2021-08-21,12337,1181,1651,390,2062,2919,1280,980,1074,3861
2021-08-22,11841,1056,1626,441,2064,2738,1324,996,1065,4005
2021-08-23,14554,1299,2059,925,2515,3312,1466,1083,1266,4790
2021-08-24,14731,1330,2222,1084,2995,3663,1603,1455,1361,4976
2021-08-25,17846,1486,2256,1111,2867,3625,1577,1560,1380,5022
2021-08-26,16159,1439,2302,1159,2279,3417,1509,1452,1410,5177
2021-08-27,13827,1224,2170,909,2163,3254,1366,1337,1275,4733
2021-08-28,12467,1028,1887,535,2013,2938,1258,1292,1131,4282
2021-08-29,12207,1025,1997,448,1932,2933,1294,1180,1153,4323
2021-08-30,13939,1290,2099,1071,2580,3259,1455,1429,1270,4885
2021-08-31,14352,1274,2196,1082,2335,3652,1670,1623,1405,5582
2021-09-01,14056,1255,2457,1131,2324,3690,1564,1537,1366,5798
2021-09-02,13612,1341,2301,1080,2300,3344,1554,1402,1358,5316
2021-09-03,12973,1143,2092,876,2110,3180,1456,1373,1334,4936
2021-09-04,11447,1149,1829,439,1956,3106,1379,1228,1157,4256
2021-09-05,11325,1011,1836,458,2104,3016,1312,1214,1158,4206
2021-09-06,13653,1163,2155,937,2126,3303,1433,1388,1250,4956
2021-09-07,14052,1268,2255,1021,2664,3613,1507,1488,1230,4858
2021-09-08,14187,1224,2273,1095,2349,3396,1491,1496,1304,4925
2021-09-09,13517,1288,2256,1127,2328,3499,1525,1461,1328,5043
2021-09-10,12876,1072,1856,833,2484,3179,1325,1348,1256,4423
2021-09-11,11206,997,1712,410,2384,2995,1277,1170,1099,4205
2021-09-12,11225,959,1782,498,2396,2956,1344,1269,1172,4305
2021-09-13,13297,1321,2277,1079,2632,3480,1421,1503,1394,5090
2021-09-14,13463,1241,2312,1174,2836,3739,1749,1601,1443,5533
2021-09-15,12805,1157,2197,1071,2806,3769,1518,1492,1390,5354
2021-09-16,12193,1198,2216,1078,2812,3862,1579,1523,1463,5239
2021-09-17,12778,1181,2017,946,2684,3708,1531,1319,1432,5044
2021-09-18,10830,904,1860,452,2550,3464,1294,1191,1213,4290
2021-09-19,10706,1067,1898,421,2286,3181,1334,1257,1298,4128
2021-09-20,13050,1163,2280,1001,2753,3615,1642,1584,1392,5468
2021-09-21,12693,1102,2396,1084,2691,3641,1573,1535,1390,5368
2021-09-22,13089,1247,2398,1017,2823,3592,1635,1516,1443,5250
2021-09-23,12542,1239,2343,1053,3035,3793,1632,1571,1534,5344
2021-09-24,12406,1200,2178,849,2892,3532,1556,1485,1492,4783
2021-09-25,11163,987,1849,383,2482,3285,1375,1203,1159,4277
2021-09-26,11540,1013,1941,443,2382,3014,1358,1233,1107,4205
2021-09-27,13634,1232,2487,1059,2793,3665,1743,1667,1351,5407
2021-09-28,13349,1309,2441,1091,2736,3608,1557,1608,1369,5225
2021-09-29,12943,1287,2325,1157,2695,3422,1552,1225,1329,4957
2021-09-30,12709,1255,2291,1103,2861,3657,1662,1624,1395,5426
2021-10-01,11600,1138,1979,1100,2738,3360,1544,1293,1391,5179
2021-10-02,10439,992,1757,433,2391,2923,1356,1268,1113,4393
2021-10-03,10854,1019,1917,410,2461,3076,1342,1343,1125,4791
2021-10-04,12987,1200,2316,1078,3102,4020,1954,1778,1548,6667
2021-10-05,13433,1287,2516,1125,4181,5047,2975,2767,2504,11142
2021-10-06,13305,1402,2338,1117,3645,4287,2282,2266,2006,8891
2021-10-07,13208,1314,2238,1096,3250,4245,2136,2064,1860,7450
2021-10-08,12174,1268,2347,943,3298,3973,1788,1711,1644,6546
2021-10-09,10976,988,1908,508,3008,3502,1542,1535,1423,5560
2021-10-10,10774,1098,2018,529,3070,3571,1523,1562,1273,5322
2021-10-11,12637,1310,2482,996,3535,4062,1847,1800,1572,6682
2021-10-12,12603,1239,2399,1070,3255,4170,1703,1762,1582,7040
2021-10-13,12710,1277,2400,1186,3346,3896,1753,1697,1587,7207
2021-10-14,12132,1325,2769,1117,3173,3828,1712,1610,1512,6708
2021-10-15,11318,1283,2613,840,3271,3619,1616,1645,1488,6524
2021-10-16,10599,1050,2220,422,2925,3375,1675,1340,1332,5702
2021-10-17,11137,1118,2203,448,2959,3315,1444,1458,1254,5771
2021-10-18,11963,1359,2554,989,3063,3762,1602,1731,1425,6110
2021-10-19,12014,1217,2645,1095,2862,3663,1583,1633,1499,6370
2021-10-20,11888,1285,2709,1059,2933,3506,1531,1649,1350,6536
2021-10-21,11779,1233,2498,1134,3140,3732,1648,1619,1464,6338
2021-10-22,11592,1114,2274,959,3114,3766,1666,1638,1412,5645
2021-10-23,10593,1113,2085,494,2811,3116,1376,1298,1298,4681
2021-10-24,10013,1020,2124,460,2999,2890,1492,1500,1345,5022
2021-10-25,12327,1334,2653,955,16537,5271,3011,2839,3509,7681
2021-10-26,12142,1318,2569,1091,4196,3780,1735,1639,1546,6100
2021-10-27,12233,1273,2473,995,3229,3593,1748,1659,1478,6529
2021-10-28,12290,1183,2297,943,3108,3496,1591,1616,1506,6211
2021-10-29,11906,1181,2131,886,2821,3365,1574,1501,1428,5762
2021-10-30,9978,976,1900,496,2796,2979,1450,1382,1368,5341
2021-10-31,9928,916,1878,468,2917,3055,1438,1404,1369,5329
2021-11-01,10885,1134,2184,850,2947,3328,1591,1515,1402,5986
2021-11-02,11353,1207,2266,1070,2744,3271,1492,1573,1403,5148
2021-11-03,10745,1318,2237,1372,2678,3183,1519,1520,1350,5222
2021-11-04,10308,1181,2013,1144,2671,2954,1383,1331,1301,4771
2021-11-05,9961,1078,1922,947,2453,2784,1344,1227,1145,4549
2021-11-06,9114,972,1791,505,2354,2700,1172,1151,1071,4128
2021-11-07,9524,946,1882,490,2398,2718,1336,1356,1148,4306
2021-11-08,11018,1333,2181,1069,2630,3097,1417,1580,1317,5129
2021-11-09,11720,1410,2475,1178,2508,3058,1350,1435,1169,5167
2021-11-10,11408,1394,2619,1232,2590,3103,1362,1481,1409,5567
2021-11-11,11051,1281,2433,1103,2573,2684,1294,1393,1177,5825
2021-11-12,10671,1213,2385,1598,2546,2706,1214,1259,1117,5752
2021-11-13,10254,1069,2023,512,2458,2422,1166,1161,1040,4935
2021-11-14,10177,1050,2128,515,2346,2527,1132,1183,1043,5004
2021-11-15,11820,1324,2553,1102,2623,2899,1363,1509,1190,5815
2021-11-16,12157,1313,2450,1265,2634,3027,1411,1467,1175,6481
2021-11-17,11546,1395,2487,1141,2699,2986,1518,1517,1291,6733
2021-11-18,12374,1342,2386,1053,2672,3034,1492,1397,1201,6362
2021-11-19,11751,1166,2102,1092,2511,2864,1305,1333,1152,5858
2021-11-20,10789,1053,1821,424,2209,2572,1212,1146,1002,5189
2021-11-21,10727,1066,1932,444,2418,2650,1182,1187,1143,5082
2021-11-22,12526,1192,2439,1021,2504,2935,1373,1355,1180,5811
2021-11-23,12401,1322,2321,994,2752,2957,1387,1491,1176,5433
2021-11-24,12357,1344,2312,1051,2511,2814,1306,1411,1174,4565
2021-11-25,12185,1211,2308,793,2423,2687,1263,1213,1088,4443
2021-11-26,11548,1173,2076,761,2311,2561,1239,1335,1069,4299
2021-11-27,11221,1090,1878,416,2338,2524,1226,1229,973,3905
2021-11-28,11353,1131,1853,428,2369,2497,1218,1334,973,4045
2021-11-29,12909,1289,2113,933,2510,2863,1402,1451,1163,4509
2021-11-30,12447,1358,2346,961,2535,2905,1345,1421,1284,4444
2021-12-01,11935,1254,2214,1017,2389,3017,1307,1336,1136,4445
2021-12-02,11329,1174,2329,982,2513,2650,1256,1301,1103,4389
2021-12-03,10763,1121,2190,865,2393,2575,1307,1157,1150,4243
2021-12-04,10466,976,1828,498,2232,2380,1280,1190,1029,3768
2021-12-05,10243,1086,2495,562,2277,2407,1117,1145,1029,3859
2021-12-06,11565,1166,2331,1025,2380,2716,1264,1371,1183,4659
2021-12-07,11646,1235,2324,1098,2497,2771,1260,1353,1370,4584
2021-12-08,11199,1204,2103,1010,2399,2691,1250,1289,1214,4547
2021-12-09,11060,1202,2234,967,2463,2752,1258,1230,1125,4434
2021-12-10,11180,1026,2020,931,2232,2506,1147,1133,1096,4199
2021-12-11,10121,896,1731,436,2300,2328,1008,1049,1019,3586
2021-12-12,10309,943,1712,472,2090,2222,993,1093,1055,3814
2021-12-13,11401,1188,1988,992,2282,2557,1184,1342,1053,4458
2021-12-14,11444,1196,2236,1030,2435,2601,1285,1247,1147,4528
2021-12-15,11135,1220,2234,1018,3590,2686,1200,866,1117,4903
2021-12-16,10339,1071,2098,862,2435,2634,1148,891,1181,4264
2021-12-17,9723,935,1738,850,2209,2596,1228,792,1069,4106
2021-12-18,8815,1032,1673,416,1954,2288,1037,823,954,3697
2021-12-19,9048,997,1635,414,2185,2321,1129,812,986,3794
2021-12-20,10154,1100,1973,842,2140,2573,1082,771,1019,4208
2021-12-21,10247,1134,1850,776,2114,2604,1165,820,1056,4066
2021-12-22,9870,1031,1785,757,2115,2442,1093,731,979,3900
2021-12-23,9707,992,1640,645,1933,2270,1055,701,933,3674
2021-12-24,8753,922,1580,401,1917,2122,935,678,809,3272
2021-12-25,8552,754,1415,339,1723,2027,843,671,846,3162
2021-12-26,9294,888,1755,361,1986,2199,971,701,945,3320
2021-12-27,10250,976,1911,563,2146,2497,1171,861,1043,3911
2021-12-28,10535,1149,2073,641,2397,2527,1061,822,1027,4130
2021-12-29,10228,1033,2062,597,2254,2685,1250,805,1096,4117
2021-12-30,9841,1128,1732,574,2228,2497,1096,830,1018,3742
2021-12-31,8590,924,1723,447,2011,2176,1016,730,955,3316
2022-01-01,8505,872,1574,412,1968,2078,1025,838,871,3523
2022-01-02,9692,984,1807,420,2123,2357,1135,792,1000,3630
2022-01-03,10828,1126,2252,648,2338,2678,1225,945,1087,4552
2022-01-04,11700,1160,2150,829,2385,2821,1176,888,1155,4602
2022-01-05,12090,1161,2059,871,2568,2800,1203,834,1018,4860
2022-01-06,12439,1163,2027,874,2511,2959,1177,879,1124,4710
2022-01-07,11798,1076,1928,757,2438,2821,1218,962,1111,4520
2022-01-08,10788,939,1849,412,2393,2774,1121,901,1066,4159
2022-01-09,11672,986,1869,498,2414,2646,1062,853,972,4218
2022-01-10,13703,1197,2260,997,2639,2786,1256,947,1153,4976
2022-01-11,14171,1175,2354,1069,2660,3078,1247,963,1264,5249
2022-01-12,13732,1200,2231,1025,2716,2930,1330,941,1283,5395
2022-01-13,12779,1230,2233,1048,2573,2861,1357,949,1215,5072
2022-01-14,11497,1119,2079,873,2130,2697,1242,951,1245,4764
2022-01-15,10854,1052,1941,448,2035,2665,1143,856,1044,4216
2022-01-16,10654,964,1934,474,1955,2657,1070,912,1099,4067
2022-01-17,12163,1141,2158,916,2122,3018,1254,953,1279,5084
2022-01-18,13213,1119,2331,1123,2141,3040,1275,922,1220,5320
2022-01-19,13136,1300,2552,1025,2325,3118,1289,1030,1266,5386
2022-01-20,13280,1201,2367,1043,2148,3154,1299,985,1285,5057
2022-01-21,12237,1154,2212,1026,2054,2919,1249,894,1184,4677
2022-01-22,11360,1041,1969,508,1934,2729,1186,907,1136,4461
2022-01-23,11597,1032,1955,469,1859,2512,1085,905,1113,4362
2022-01-24,13401,1178,2334,1055,2227,3059,1242,899,1264,5282
2022-01-25,13405,1160,2390,1164,2229,3112,1342,922,1315,5099
2022-01-26,13303,1347,2446,1150,2234,3155,1205,944,1360,5547
2022-01-27,13802,1280,2473,1159,2358,3213,1301,1038,1495,5255
2022-01-28,12872,1256,2334,949,2184,3077,1418,961,1304,4697
2022-01-29,11442,1083,1866,519,2030,2753,1142,930,1228,4283
2022-01-30,11310,994,1933,574,2189,2998,1318,1047,1435,4355
2022-01-31,13219,1136,2331,1143,2238,3252,1357,1186,1384,4926
2022-02-01,12995,1248,2394,1207,2224,3140,1373,961,1324,4692
2022-02-02,13085,1336,2532,1206,2291,3212,1439,1066,1399,5367
2022-02-03,12718,1321,2394,1246,2134,3619,1322,964,1481,5278
2022-02-04,11998,1244,2430,1068,2060,3519,1353,993,1336,4920
2022-02-05,11011,1089,1883,480,1879,2934,1269,870,1236,4308
2022-02-06,10856,1094,1919,605,1960,3058,1340,944,1288,4325
2022-02-07,12453,1311,2381,1220,2509,3836,1462,1149,1617,5225
2022-02-08,12717,1300,2504,1302,2271,3840,1292,977,1501,5302
2022-02-09,12597,1283,2461,1279,2190,3855,1457,1488,1422,5552
2022-02-10,12940,1378,2316,1191,2199,3831,1636,2153,1334,5271
2022-02-11,12486,1208,2275,1042,2121,3582,1260,2118,1419,4802
2022-02-12,11663,1086,1907,491,1863,2955,1352,2001,1201,4398
2022-02-13,11138,1022,1911,513,2072,2979,1326,1899,1196,4340
2022-02-14,12715,1129,2248,1108,2095,3190,1339,1462,1315,4841
2022-02-15,13572,1267,2379,1186,2216,3429,1296,1181,1345,5323
2022-02-16,13378,1358,2428,1165,2110,3155,1241,1225,1475,5220
2022-02-17,13228,1159,2479,1167,2266,3289,1308,1167,1315,5051
2022-02-18,12389,1202,2319,1070,2177,2926,1261,981,1310,4802
2022-02-19,11706,951,1948,538,2033,2612,1065,842,1229,4177
2022-02-20,11501,1032,1961,659,2045,2688,1183,809,1250,4496
2022-02-21,13115,1244,2247,1035,2219,3008,1293,849,1334,4867
2022-02-22,12862,1180,2496,1208,2408,3300,1318,952,1390,5031
2022-02-23,13607,1194,2313,1615,2124,3032,1194,873,1315,4813
2022-02-24,12382,1013,2423,1078,1886,3005,1024,797,1198,4394
2022-02-25,11691,991,2286,915,1864,2706,1083,769,1149,4203
2022-02-26,10528,905,2053,453,1718,2404,1050,771,1144,3807
2022-02-27,10863,800,2098,395,1808,2659,1159,809,1315,3892
2022-02-28,11764,1033,2458,966,2039,2748,1127,830,1279,4563
2022-03-01,11540,1106,2158,1024,1957,2758,1039,696,1320,4328
2022-03-02,11887,1134,2284,1055,1946,2811,1130,787,1295,4460
2022-03-03,11409,1006,2310,1105,2034,2669,1086,812,1240,4312
2022-03-04,7714,1130,2039,894,1854,2087,969,736,1161,3639
2022-03-05,3967,947,1733,434,1577,1677,892,690,970,3117
2022-03-06,3683,941,1790,469,1472,1577,787,647,963,3306
2022-03-07,4932,1155,2139,1011,1783,1880,974,789,1166,3801
2022-03-08,5147,1149,2156,1219,1762,1994,970,796,1013,3922
2022-03-09,5657,1166,2239,1153,1842,2204,988,809,1113,4016
2022-03-10,6335,1178,2472,1177,1768,2157,1089,810,1103,4388
2022-03-11,6955,1135,2129,982,1943,2138,978,720,1154,4049
2022-03-12,6573,1044,1948,453,1663,1944,911,776,964,3631
2022-03-13,6898,917,1876,481,1603,1969,940,717,1056,3667
2022-03-14,8250,1122,2316,1023,1739,2363,1014,833,1142,4287
2022-03-15,9327,1195,2408,1179,1926,2499,1147,803,1107,4385
2022-03-16,9318,1194,2380,1138,1991,2439,1101,841,1210,4266
2022-03-17,9087,1270,2378,1095,1757,2353,1103,722,1159,4075
2022-03-18,8759,1042,2218,915,1741,2369,1016,821,1177,3873
2022-03-19,9764,930,1992,461,1613,2320,967,858,1105,3931
2022-03-20,9767,1019,2062,459,1739,2387,1029,883,1118,4041
2022-03-21,11273,1321,2509,1125,2048,2915,1194,896,1276,4774
2022-03-22,11562,1166,2572,1135,1981,2851,1119,887,1250,4635
2022-03-23,11775,1188,2511,1081,1947,2900,1146,868,1306,4874
2022-03-24,11921,1229,2362,1168,2015,2860,1157,860,1308,4881
2022-03-25,11351,1127,2178,942,1938,2770,1192,862,1242,4295
2022-03-26,10299,1005,1930,497,1766,2467,1100,822,1145,3865
2022-03-27,10605,1026,2044,483,1818,2550,1165,893,1276,3911
2022-03-28,11843,1299,2522,1137,2026,2998,1352,1018,1298,4512
2022-03-29,11830,1266,2364,1244,2034,2816,1163,958,1213,4481
2022-03-30,11716,1228,2321,1149,1932,3125,1226,977,1318,4735
2022-03-31,11601,1252,2183,1192,2007,2682,1119,859,1299,4505
2022-04-01,11008,1042,2048,918,1852,2519,1106,775,1132,4084
2022-04-02,10410,1119,1836,475,1699,2340,956,738,1035,3910
2022-04-03,10675,1060,1979,479,1866,2409,1166,898,1212,4135
2022-04-04,11637,1203,2134,1058,2213,2687,1197,898,1413,4790
2022-04-05,11885,1181,2389,1109,2188,2861,1272,903,1276,4896
2022-04-06,11709,1296,2277,1147,2103,2725,1201,942,1268,5810
2022-04-07,11547,1193,2367,1102,2031,2611,1166,768,1183,5682
2022-04-08,11619,1135,2164,1109,2155,2603,1113,821,1349,5199
2022-04-09,10766,887,1816,474,1850,2390,983,766,1124,4461
2022-04-10,10688,1054,1884,538,1999,2625,1379,1075,1312,4598
2022-04-11,12245,1188,2274,1067,2089,2702,1081,829,1262,5101
2022-04-12,12084,1161,2175,1095,1963,2620,967,904,1273,4986
2022-04-13,11461,1127,2143,1081,1960,2453,1066,918,1328,5215
2022-04-14,10988,1066,2203,955,1951,2475,1065,853,1141,4625
2022-04-15,10639,1013,2072,719,1979,2506,1127,899,1199,4551
2022-04-16,10122,885,1802,469,1842,2286,959,801,1127,4090
2022-04-17,10278,905,1917,433,1748,2222,973,790,1085,4235
2022-04-18,11806,1140,2284,779,2105,2583,1146,861,1331,5042
2022-04-19,11951,1224,2515,1113,2169,2816,1312,952,1278,5063
2022-04-20,12009,1118,2740,1256,2211,2813,1262,935,1264,5130
2022-04-21,11732,1191,4424,1111,2455,2814,1227,987,1323,5208
2022-04-22,11992,1222,3371,967,1927,2575,1169,941,1227,4724
2022-04-23,10157,968,2366,497,1808,2427,1084,788,1130,4403
2022-04-24,10064,1016,2199,483,1910,2326,1050,797,1066,4315
2022-04-25,12074,991,2742,1016,1984,2875,1169,795,1179,4858
2022-04-26,12113,1114,2508,1125,1939,2976,1199,860,1164,5310
2022-04-27,11852,1177,2598,1245,1950,2757,1130,807,1245,5415
2022-04-28,11692,1187,2486,1136,1959,2622,1153,822,1196,4913
2022-04-29,10742,1000,2141,1009,2027,2410,1020,786,1080,4276
2022-04-30,9913,841,1781,475,1848,2051,860,728,966,3603
2022-05-01,9762,877,1904,367,1882,2003,908,783,983,3876
2022-05-02,10512,928,2133,908,2096,2236,964,831,1133,4280
2022-05-03,11331,1055,1865,1000,2177,2377,1053,779,1180,4613
2022-05-04,11997,1144,1971,1082,2131,2619,1106,844,1111,4485
2022-05-05,12217,1089,1945,1061,2042,2497,1055,792,1095,4311
2022-05-06,11935,1020,1740,993,2041,2449,1064,824,1067,4348
2022-05-07,10994,924,1516,480,1829,2198,901,739,988,4138
2022-05-08,10527,875,1590,474,1792,2402,997,781,976,4182
2022-05-09,12325,1092,1848,1170,2013,2719,1076,837,1203,4962
2022-05-10,12342,1125,2008,1668,2090,2862,1128,850,1208,5714
2022-05-11,12084,1158,2039,2070,2138,2692,1221,856,1158,6032
2022-05-12,11847,1129,2032,1508,2032,2817,1143,819,1129,5613
2022-05-13,11240,1003,1821,1165,2118,2711,992,794,1023,4844
2022-05-14,10234,863,1469,574,1908,2190,960,775,951,4415
2022-05-15,10775,936,1647,601,1868,2297,960,826,1026,4479
2022-05-16,12378,1109,2052,1273,2089,2618,1098,861,1109,5308
2022-05-17,12334,1210,2064,1436,2266,2824,1159,902,1309,5313
2022-05-18,12389,1128,1962,1694,2197,2686,1194,992,1312,5155
2022-05-19,12108,1076,2026,1579,2137,2709,1151,924,1202,5157
2022-05-20,11542,1037,1969,1309,2069,2420,1049,881,1092,4920
2022-05-21,10488,942,1511,526,1901,2224,1008,710,1068,4230
2022-05-22,10264,942,1503,527,1913,2304,1005,755,1052,4502
2022-05-23,12675,1068,2585,1213,2168,2653,1249,835,1232,5345
2022-05-24,12242,992,2091,1300,2125,2626,1271,889,1200,5467
2022-05-25,12153,1006,1799,1299,2258,2470,1200,837,1122,5567
2022-05-26,11589,959,1832,1103,2016,2494,1287,875,1114,5260
2022-05-27,11116,1021,1710,1080,1939,2290,1207,911,1045,4703
2022-05-28,10066,759,1418,461,1693,2181,1250,781,934,4350
2022-05-29,10090,807,1810,532,1913,2112,1105,810,1109,4452
2022-05-30,11791,1026,1878,884,2016,2454,1188,741,1121,5078
2022-05-31,12135,1119,1960,1159,2061,2627,1166,836,1275,5251
2022-06-01,11971,1043,1877,1178,1949,2465,1215,848,1201,5160
2022-06-02,11636,1092,1846,1055,1896,2510,1088,831,1151,4910
